PROM_NUMBER,WORO_SERO_ID,PRIORITY,VENDOR,EQUP_INDEX,DEGRADED_KPI,KPI_VALUE,THRESHOLD,EQUP_EQUT_ABBREVIATION,INITIAL_ALARM,TT_CREATED,WORO_WORG_NAME,DURATION_HOUR,WORO_STAS_ABBREVIATION,ROOTCAUSE,CITY,REGION,PROVINCE,ALARM_COUNT,REPORTED,PROS_DESCRIPTION,MTTA_5_8,MTTR_5_8,DW_H
13820934,NF_04092022000026529,MAJOR,HUAWEI,"MSTDB | LABEL=B028E, GCI=4321108F3",2G_LUSR_ATT_Huawei,90.979,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Sep-2022 10:00:00,"Sep 4, 2022 2:16 PM",CTO_NAK_TEHRAN_LAC,163.74,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,9,"Sep 10, 2022 3:28 PM",Confirmed,1.41,49.62,Daily_Weekly
13820935,NF_04092022000026532,MAJOR,HUAWEI,"MSTDB | LABEL=B040E, GCI=432111C2B",2G_LUSR_ATT_Huawei,90.735,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Sep-2022 10:00:00,"Sep 4, 2022 2:16 PM",CTO_NAK_TEHRAN_LAC,68.46,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,3,"Sep 6, 2022 2:51 PM",Confirmed,1.41,23.3,Daily_Weekly
13820936,NF_04092022000026533,MAJOR,HUAWEI,"MSTDB | LABEL=B045E, GCI=432112012",2G_LUSR_ATT_Huawei,87.729,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Sep-2022 10:00:00,"Sep 4, 2022 2:17 PM",CTO_NAK_TEHRAN_LAC,142.33,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,7,"Sep 8, 2022 2:49 PM",Confirmed,1.4,42.96,Daily_Weekly
13820937,NF_04092022000026536,MAJOR,HUAWEI,"MSTDB | LABEL=LAC_1215, GCI=4321104BF",2G_LUSR_ATT_Huawei,90.429,"IsLessThan 93  AND  IsGreaterThanOrEqual 75 ",MSS,04-Sep-2022 10:00:00,"Sep 4, 2022 2:17 PM",CTO_NAK_TEHRAN_LAC,69.97,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,4,"Sep 6, 2022 2:51 PM",Confirmed,1.4,24.96,Daily_Weekly
13820939,NF_04092022000026539,MAJOR,HUAWEI,"ESMDA | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",Gb_Mode_PDP_act_SR%_Per_PLMN,96.935,"IsLessThan 98.5 ",USN,04-Sep-2022 13:00:00,"Sep 4, 2022 2:17 PM",SNQM_BO_PS,333.4,ASSIGNED,,,NONE_R,NONE_P,6,"Sep 8, 2022 4:23 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13820941,NF_04092022000026541,MAJOR,HUAWEI,"ESRHA | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",Gb_Mode_PDP_act_SR%_Per_PLMN,97.608,"IsLessThan 98.5 ",USN,04-Sep-2022 13:00:00,"Sep 4, 2022 2:17 PM",SNQM_BO_PS,333.39,ASSIGNED,,,NONE_R,NONE_P,7,"Sep 13, 2022 6:57 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13820942,NF_04092022000026543,MAJOR,HUAWEI,"ESRHB | NODENAME=USN, MOBILE COUNTRY CODE=432, MOBILE NETWORK CODE=11",Gb_Mode_PDP_act_SR%_Per_PLMN,97.543,"IsLessThan 98.5 ",USN,04-Sep-2022 13:00:00,"Sep 4, 2022 2:17 PM",SNQM_BO_PS,333.39,ASSIGNED,,,NONE_R,NONE_P,7,"Sep 13, 2022 6:57 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13820944,NF_04092022000026545,MAJOR,HUAWEI,"GSRHA | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,97.593,"IsLessThan 98.5 ",USN,04-Sep-2022 13:00:00,"Sep 4, 2022 2:17 PM",SNQM_BO_PS,333.39,ASSIGNED,,,NONE_R,NONE_P,4,"Sep 7, 2022 12:50 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13820945,NF_04092022000026547,MAJOR,HUAWEI,"GSRHB | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,97.583,"IsLessThan 98.5 ",USN,04-Sep-2022 13:00:00,"Sep 4, 2022 2:17 PM",SNQM_BO_PS,333.39,ASSIGNED,,,NONE_R,NONE_P,4,"Sep 7, 2022 12:50 AM",INITIAL DIAGNOSIS,,,Daily_Weekly
13820946,NF_04092022000026549,MINOR,HUAWEI,"GSRHC | MOBILE COUNTRY CODE =432, MOBILE NETWORK CODE =11",Gb_Mode_PDP_act_SR%_Per_PLMN,98.651,"IsLessThan 99 ",USN,04-Sep-2022 13:00:00,"Sep 4, 2022 2:17 PM",SNQM_BO_PS,333.39,ASSIGNED,,,NONE_R,NONE_P,2,"Sep 6, 2022 1:18 PM",INITIAL DIAGNOSIS,,,Daily_Weekly
13828983,NF_06092022000042131,MAJOR,,B038N | TH7G6418B_418,2G_Voice_Call_Drop_Rate(Nokia_SEG),43.288,"IsLessThanOrEqual 100 ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:26 AM",CTO_NAK_TEHRAN_OPT,110.77,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Sep 6, 2022 2:26 AM",Confirmed,2.92,36,Daily_Weekly
13828984,NF_06092022000042132,MAJOR,,B038N | TH7G6729A_310,2G_Voice_Call_Drop_Rate(Nokia_SEG),24.183,"IsLessThanOrEqual 100 ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:26 AM",CTO_NAK_TEHRAN_OPT,106.44,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Sep 6, 2022 2:26 AM",Confirmed,2.93,31.7,Daily_Weekly
13828985,NF_06092022000042133,MAJOR,,B4383N | CH1G0434B_441,2G_Voice_Call_Drop_Rate(Nokia_SEG),36.423,"IsLessThanOrEqual 100 ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:26 AM",CTO_NAK_NOKIA_OPT,297.24,INPROGRESS,OTHER,,CENTRAL_R,CHAHARMAHAL_P,1,"Sep 6, 2022 2:26 AM",INITIAL DIAGNOSIS,2.93,,Daily_Weekly
13828986,NF_06092022000042135,MAJOR,,B4541N | SB1G0364B_84,2G_Voice_Call_Drop_Rate(Nokia_SEG),27.316,"IsLessThanOrEqual 100 ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:26 AM",CTO_BRTEL_OPT,297.23,INPROGRESS,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:26 AM",INITIAL DIAGNOSIS,1.52,,Daily_Weekly
13828987,NF_06092022000042136,MAJOR,,B5518N | KH1G0169C_934,2G_Voice_Call_Drop_Rate(Nokia_SEG),29.697,"IsLessThanOrEqual 100 ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_NAK_NOKIA_OPT,109.93,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:27 AM",Confirmed,2.96,35.38,Daily_Weekly
13828988,NF_06092022000042137,MAJOR,,B5555N | SB1G0033B_1174,2G_Voice_Call_Drop_Rate(Nokia_SEG),70.595,"IsLessThanOrEqual 100 ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_BRTEL_OPT,297.23,INPROGRESS,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:27 AM",INITIAL DIAGNOSIS,1.52,,Daily_Weekly
13828990,NF_06092022000042138,MAJOR,,ZANJAN_R242H | ZN2U0421A,AVERAGE_HSDPA_USER_THROUGHPUT_DC+SC(Mbit/s)(SECTOR_HUAWEI),0.326,"IsLessThanOrEqual 0.5  AND  IsGreaterThanOrEqual 0 ",NODEB,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_FARAFAN_OPT,297.23,INPROGRESS,OTHERS-UNKNOWN ISSUE,,CENTRAL_R,ZANJAN_P,1,"Sep 6, 2022 2:27 AM",INITIAL DIAGNOSIS,29.16,,Daily_Weekly
13828991,NF_06092022000042139,MAJOR,,B5832H | KS1G1702B,TCH_Assignment_SR(HU_Cell),24.643,"IsLessThan 80    ",BSC,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_HUAWEI_OPT,105.77,CLOSED,OTHER OPTIMIZATION ACTIVITY,,WEST_R,KERMANSHAH_P,1,"Sep 6, 2022 2:27 AM",Confirmed,1.9,31.03,Daily_Weekly
13828993,NF_06092022000042141,MAJOR,,B7761H | HZ1G0043A,TCH_Assignment_SR(HU_Cell),55.336,"IsLessThan 80    ",BSC,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_FARAFAN_OPT,132.66,CLOSED,OTHERS-UNKNOWN ISSUE,,SOUTH_R,HORMOZGAN_P,2,"Sep 6, 2022 2:27 AM",Confirmed,29.17,42.81,Daily_Weekly
13828994,NF_06092022000042142,MAJOR,,B7314H | ES1G0228C,SDCCH_Access_Success_Rate_New(Hu_Cell),44.176,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_HUAWEI_OPT,297.22,INPROGRESS,OTHER OPTIMIZATION ACTIVITY,,CENTRAL_R,ISFAHAN_P,1,"Sep 6, 2022 2:27 AM",INITIAL DIAGNOSIS,1.67,,Daily_Weekly
13828995,NF_06092022000042143,MAJOR,,KH | KH2L1147C1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),93.606,"IsLessThanOrEqual 95    ",ENODEB,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_NAK_NOKIA_OPT,110.12,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:27 AM",Confirmed,3,35.58,Daily_Weekly
13828996,NF_06092022000042144,MAJOR,,KH | KH2L1147B1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),94.142,"IsLessThanOrEqual 95    ",ENODEB,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_NAK_NOKIA_OPT,110.21,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:27 AM",Confirmed,3.07,35.56,Daily_Weekly
13828997,NF_06092022000042146,MAJOR,,KH | KH3L1147A1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),89.117,"IsLessThanOrEqual 95    ",ENODEB,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_NAK_NOKIA_OPT,110.27,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:27 AM",Confirmed,3.08,35.6,Daily_Weekly
13828998,NF_06092022000042147,MAJOR,,KH | KH3L1147B1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),87.819,"IsLessThanOrEqual 95    ",ENODEB,03-Sep-2022 00:00:00,"Sep 6, 2022 2:27 AM",CTO_NAK_NOKIA_OPT,110.24,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:27 AM",Confirmed,3.08,35.59,Daily_Weekly
13828999,NF_06092022000042148,MAJOR,,KH | KH3L1147C1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),84.869,"IsLessThanOrEqual 95    ",ENODEB,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_NAK_NOKIA_OPT,110.16,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:28 AM",Confirmed,3.08,35.59,Daily_Weekly
13829000,NF_06092022000042149,MAJOR,,B4542N | SB1G1786C,SDCCH_Access_Success_Rate(Nokia_Cell),3.906,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_BRTEL_OPT,59.15,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:28 AM",Confirmed,1.52,23.61,Daily_Weekly
13829001,NF_06092022000042151,MAJOR,,B4542N | SB1G2407C,SDCCH_Access_Success_Rate(Nokia_Cell),10.526,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_BRTEL_OPT,297.21,INPROGRESS,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:28 AM",INITIAL DIAGNOSIS,1.52,,Daily_Weekly
13829002,NF_06092022000042152,MAJOR,,B4541N | SB1G0387A,SDCCH_Access_Success_Rate(Nokia_Cell),46.146,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_BRTEL_OPT,59.17,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:28 AM",Confirmed,1.52,23.64,Daily_Weekly
13829003,NF_06092022000042153,MAJOR,,B4541N | SB2G0354A,SDCCH_Access_Success_Rate(Nokia_Cell),0,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_BRTEL_OPT,59.24,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:28 AM",Confirmed,1.52,23.59,Daily_Weekly
13829004,NF_06092022000042155,MAJOR,,B5342N | KM1G1833A,SDCCH_Access_Success_Rate(Nokia_Cell),49.335,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_NAK_NOKIA_OPT,297.21,INPROGRESS,OTHER,,CENTRAL_R,KERMAN_P,1,"Sep 6, 2022 2:28 AM",INITIAL DIAGNOSIS,3.16,,Daily_Weekly
13829005,NF_06092022000042156,MAJOR,NSN,B5410N | AS1G0692A,SDCCH_Access_Success_Rate(Nokia_Cell),28.571,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_NAK_HUAWEI_OPT,297.21,INPROGRESS,RAN HW ISSUE,,WEST_R,AZARSHARGHI_P,3,"Sep 17, 2022 2:24 AM",INITIAL DIAGNOSIS,3.16,,Daily_Weekly
13829006,NF_06092022000042158,MAJOR,,B5513N | KH2G1459A,SDCCH_Access_Success_Rate(Nokia_Cell),0,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_NAK_NOKIA_OPT,297.21,INPROGRESS,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 6, 2022 2:28 AM",INITIAL DIAGNOSIS,3.16,,Daily_Weekly
13829007,NF_06092022000042160,MAJOR,,B5860N | MK5G4009A,SDCCH_Access_Success_Rate(Nokia_Cell),15.514,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_BRTEL_OPT,59.11,CLOSED,ALARM MISSED,,WEST_R,MARKAZI_P,1,"Sep 6, 2022 2:28 AM",Confirmed,1.52,23.58,Daily_Weekly
13829008,NF_06092022000042161,MAJOR,,B4541N | SB1G2376A,SDCCH_Access_Success_Rate(Nokia_Cell),30.55,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:28 AM",CTO_BRTEL_OPT,105.14,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 6, 2022 2:28 AM",Confirmed,1.51,30.61,Daily_Weekly
13829009,NF_06092022000042167,MAJOR,,B5171E | GN0333B,SDCCH_Access_succ_Rate(Eric_Cell),0,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:29 AM",CTO_NAK_NORTH_OPT,297.2,INPROGRESS,OTHER,,NORTHEAST_R,GOLESTAN_P,1,"Sep 6, 2022 2:29 AM",INITIAL DIAGNOSIS,3.16,,Daily_Weekly
13829010,NF_06092022000042170,MAJOR,,B045E | ETSNAKA,SDCCH_Access_succ_Rate(Eric_Cell),0,"IsLessThanOrEqual 50    ",BTS,03-Sep-2022 00:00:00,"Sep 6, 2022 2:29 AM",CTO_NAK_TEHRAN_OPT,297.2,INPROGRESS,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Sep 6, 2022 2:29 AM",INITIAL DIAGNOSIS,3.17,,Daily_Weekly
13839852,NF_08092022000063171,MAJOR,NSN,KH | KH3L1308C1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),94.822,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:17 AM",CTO_NAK_NOKIA_OPT,63.36,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:17 AM",Confirmed,11.69,18,Daily_Weekly
13839853,NF_08092022000063173,MAJOR,NSN,KH | KH3L1634C1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),91.319,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.51,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.68,18,Daily_Weekly
13839854,NF_08092022000063175,MAJOR,NSN,KH | KH2L1228A1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),87.332,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.51,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.68,18,Daily_Weekly
13839855,NF_08092022000063177,MAJOR,NSN,KH | KH2L1634A1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),89.899,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.51,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.68,18,Daily_Weekly
13839856,NF_08092022000063179,MAJOR,NSN,KH | KH3L1228A1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),79.882,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.51,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.68,18,Daily_Weekly
13839857,NF_08092022000063181,MAJOR,NSN,KH | KH2L1634A2,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),88.626,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.33,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.67,18,Daily_Weekly
13839858,NF_08092022000063183,MAJOR,NSN,KH | KH2L1634C1,S1signal_Connection_Setup_SR(Nokia_LTE_CELL),80.662,"IsLessThanOrEqual 95    ",ENODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.33,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.67,18,Daily_Weekly
13839859,NF_08092022000063185,MAJOR,ERICSSON,B5142E | GL0807C,TCH_Assign_Succ_Rate_Congestion_included(Eric_Cell),66.855,"IsLessThan 80    ",BSC,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NORTH_OPT,133.77,CLOSED,RAN HW ISSUE,,NORTHEAST_R,GILAN_P,4,"Sep 8, 2022 2:18 AM",Confirmed,11.67,43.95,Daily_Weekly
13839860,NF_08092022000063187,MAJOR,NSN,B4541N | SB1G0922C_972,TCH_Assignment_SR_New(Nokia_SEG),56.688,"IsLessThan 70    ",BSC,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_BRTEL_OPT,82.33,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 8, 2022 2:18 AM",Confirmed,2.89,22.51,Daily_Weekly
13839861,NF_08092022000063189,MAJOR,NSN,B4541N | SB1G0287C_213,TCH_Assignment_SR_New(Nokia_SEG),64.401,"IsLessThan 70    ",BSC,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_BRTEL_OPT,48.25,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 8, 2022 2:18 AM",Confirmed,2.89,9,Daily_Weekly
13839862,NF_08092022000063191,MAJOR,NSN,B5511N | KH4G2374B_809,TCH_Assignment_SR_New(Nokia_SEG),69.725,"IsLessThan 70    ",BSC,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,63.33,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",Confirmed,11.66,18,Daily_Weekly
13839863,NF_08092022000063193,MAJOR,NSN,B5511N | KH4G2374A_808,TCH_Assignment_SR_New(Nokia_SEG),66.049,"IsLessThan 70    ",BSC,05-Sep-2022 00:00:00,"Sep 8, 2022 2:18 AM",CTO_NAK_NOKIA_OPT,249.37,INPROGRESS,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:18 AM",INITIAL DIAGNOSIS,11.66,,Daily_Weekly
13839864,NF_08092022000063195,MAJOR,ERICSSON,B045E | ETSKANC,SDCCH_Access_succ_Rate(Eric_Cell),0,"IsLessThanOrEqual 50    ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_NAK_TEHRAN_OPT,249.37,INPROGRESS,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,2,"Sep 13, 2022 2:39 AM",INITIAL DIAGNOSIS,11.66,,Daily_Weekly
13839865,NF_08092022000063197,MAJOR,ERICSSON,B026E | TH6007D,2G_Voice_Call_Drop_Rate_Old(Eric_Cell),21.315,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_NAK_TEHRAN_OPT,62.25,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Sep 8, 2022 2:19 AM",Confirmed,11.66,17.56,Daily_Weekly
13839866,NF_08092022000063199,MAJOR,ERICSSON,B027E | TH6006B,2G_Voice_Call_Drop_Rate_Old(Eric_Cell),26.415,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_NAK_TEHRAN_OPT,249.36,INPROGRESS,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Sep 8, 2022 2:19 AM",INITIAL DIAGNOSIS,11.66,,Daily_Weekly
13839867,NF_08092022000063201,MAJOR,ERICSSON,B040E | TH6018E,2G_Voice_Call_Drop_Rate_Old(Eric_Cell),24.82,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_NAK_TEHRAN_OPT,57.93,CLOSED,RAN HW ISSUE,,TEHRAN_R,TEHRAN_P,1,"Sep 8, 2022 2:19 AM",Confirmed,11.65,13.04,Daily_Weekly
13839868,NF_08092022000063203,MAJOR,ERICSSON,B7263E | KJ0160B,2G_Voice_Call_Drop_Rate_Old(Eric_Cell),22.368,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_NAK_ALBORZ_OPT,249.36,INPROGRESS,RAN HW ISSUE,,ALBORZ_R,ALBORZ_P,1,"Sep 8, 2022 2:19 AM",INITIAL DIAGNOSIS,11.65,,Daily_Weekly
13839869,NF_08092022000063205,MAJOR,NSN,B5518N | KH1G0169B_933,2G_Voice_Call_Drop_Rate(Nokia_SEG),22.349,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_NAK_NOKIA_OPT,249.36,INPROGRESS,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,2,"Sep 17, 2022 2:25 AM",INITIAL DIAGNOSIS,11.65,,Daily_Weekly
13839870,NF_08092022000063207,MAJOR,NSN,B4542N | SB1G0401D_501,2G_Voice_Call_Drop_Rate(Nokia_SEG),20,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_BRTEL_OPT,48.23,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 8, 2022 2:19 AM",Confirmed,2.89,9,Daily_Weekly
13839871,NF_08092022000063209,MAJOR,NSN,B4542N | SB1G2407C_660,2G_Voice_Call_Drop_Rate(Nokia_SEG),26.786,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_BRTEL_OPT,249.36,INPROGRESS,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 8, 2022 2:19 AM",INITIAL DIAGNOSIS,2.89,,Daily_Weekly
13839872,NF_08092022000063211,MAJOR,NSN,B4542N | SB1G1765B_392,2G_Voice_Call_Drop_Rate(Nokia_SEG),24.138,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_BRTEL_OPT,48.23,CLOSED,ALARM MISSED,,NORTHEAST_R,SISTAN_P,1,"Sep 8, 2022 2:19 AM",Confirmed,2.88,9,Daily_Weekly
13839873,NF_08092022000063213,MAJOR,NSN,B5842N | IL1G2499A_51,2G_Voice_Call_Drop_Rate(Nokia_SEG),22,"IsLessThanOrEqual 100 ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:19 AM",CTO_BRTEL_OPT,249.35,INPROGRESS,ALARM MISSED,,WEST_R,ILAAM_P,1,"Sep 8, 2022 2:19 AM",INITIAL DIAGNOSIS,2.89,,Daily_Weekly
13839881,NF_08092022000063229,MAJOR,NSN,B5382N | CH1G0156A,SDCCH_Access_Success_Rate(Nokia_Cell),34.819,"IsLessThanOrEqual 50    ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:25 AM",CTO_NAK_NOKIA_OPT,249.26,INPROGRESS,OTHER,,CENTRAL_R,CHAHARMAHAL_P,1,"Sep 8, 2022 2:25 AM",INITIAL DIAGNOSIS,11.64,,Daily_Weekly
13839882,NF_08092022000063231,MAJOR,NSN,B5513N | KH2G0916B,SDCCH_Access_Success_Rate(Nokia_Cell),0,"IsLessThanOrEqual 50    ",BTS,05-Sep-2022 00:00:00,"Sep 8, 2022 2:25 AM",CTO_NAK_NOKIA_OPT,85.32,CLOSED,OTHER,,NORTHEAST_R,KHORASNRAZAVI_P,1,"Sep 8, 2022 2:25 AM",Confirmed,11.64,25.69,Daily_Weekly
13839885,NF_08092022000063237,MAJOR,ERICSSON,R021E | THDUL1083,pmHsDataFramesLost(Eric_NodeB),3719959,"IsGreaterThan 50000    ",NODEB,05-Sep-2022 00:00:00,"Sep 8, 2022 2:25 AM",CTO_NAK_TEHRAN_TRANS,157.37,CLOSED,OTHER,,TEHRAN_R,TEHRAN_P,1,"Sep 8, 2022 2:25 AM",Confirmed,11.64,52.8,Daily_Weekly
